Image,Left Shoulder-Left Elbow-Left Wrist,Right Shoulder-Right Elbow-Right Wrist,Left Shoulder-Left Hip-Left Knee,Right Shoulder-Right Hip-Right Knee,Left Elbow-Left Shoulder-Left Hip,Right Elbow-Right Shoulder-Right Hip,Left Hip-Left Knee-Left Ankle,Right Hip-Right Knee-Right Ankle,Nose-Left Eye_distance,Nose-Right Eye_distance,Nose-Left Ear_distance,Nose-Right Ear_distance,Nose-Left Shoulder_distance,Nose-Right Shoulder_distance,Nose-Left Elbow_distance,Nose-Right Elbow_distance,Nose-Left Wrist_distance,Nose-Right Wrist_distance,Nose-Left Hip_distance,Nose-Right Hip_distance,Nose-Left Knee_distance,Nose-Right Knee_distance,Nose-Left Ankle_distance,Nose-Right Ankle_distance,Left Eye-Right Eye_distance,Left Eye-Left Ear_distance,Left Eye-Right Ear_distance,Left Eye-Left Shoulder_distance,Left Eye-Right Shoulder_distance,Left Eye-Left Elbow_distance,Left Eye-Right Elbow_distance,Left Eye-Left Wrist_distance,Left Eye-Right Wrist_distance,Left Eye-Left Hip_distance,Left Eye-Right Hip_distance,Left Eye-Left Knee_distance,Left Eye-Right Knee_distance,Left Eye-Left Ankle_distance,Left Eye-Right Ankle_distance,Right Eye-Left Ear_distance,Right Eye-Right Ear_distance,Right Eye-Left Shoulder_distance,Right Eye-Right Shoulder_distance,Right Eye-Left Elbow_distance,Right Eye-Right Elbow_distance,Right Eye-Left Wrist_distance,Right Eye-Right Wrist_distance,Right Eye-Left Hip_distance,Right Eye-Right Hip_distance,Right Eye-Left Knee_distance,Right Eye-Right Knee_distance,Right Eye-Left Ankle_distance,Right Eye-Right Ankle_distance,Left Ear-Right Ear_distance,Left Ear-Left Shoulder_distance,Left Ear-Right Shoulder_distance,Left Ear-Left Elbow_distance,Left Ear-Right Elbow_distance,Left Ear-Left Wrist_distance,Left Ear-Right Wrist_distance,Left Ear-Left Hip_distance,Left Ear-Right Hip_distance,Left Ear-Left Knee_distance,Left Ear-Right Knee_distance,Left Ear-Left Ankle_distance,Left Ear-Right Ankle_distance,Right Ear-Left Shoulder_distance,Right Ear-Right Shoulder_distance,Right Ear-Left Elbow_distance,Right Ear-Right Elbow_distance,Right Ear-Left Wrist_distance,Right Ear-Right Wrist_distance,Right Ear-Left Hip_distance,Right Ear-Right Hip_distance,Right Ear-Left Knee_distance,Right Ear-Right Knee_distance,Right Ear-Left Ankle_distance,Right Ear-Right Ankle_distance,Left Shoulder-Right Shoulder_distance,Left Shoulder-Left Elbow_distance,Left Shoulder-Right Elbow_distance,Left Shoulder-Left Wrist_distance,Left Shoulder-Right Wrist_distance,Left Shoulder-Left Hip_distance,Left Shoulder-Right Hip_distance,Left Shoulder-Left Knee_distance,Left Shoulder-Right Knee_distance,Left Shoulder-Left Ankle_distance,Left Shoulder-Right Ankle_distance,Right Shoulder-Left Elbow_distance,Right Shoulder-Right Elbow_distance,Right Shoulder-Left Wrist_distance,Right Shoulder-Right Wrist_distance,Right Shoulder-Left Hip_distance,Right Shoulder-Right Hip_distance,Right Shoulder-Left Knee_distance,Right Shoulder-Right Knee_distance,Right Shoulder-Left Ankle_distance,Right Shoulder-Right Ankle_distance,Left Elbow-Right Elbow_distance,Left Elbow-Left Wrist_distance,Left Elbow-Right Wrist_distance,Left Elbow-Left Hip_distance,Left Elbow-Right Hip_distance,Left Elbow-Left Knee_distance,Left Elbow-Right Knee_distance,Left Elbow-Left Ankle_distance,Left Elbow-Right Ankle_distance,Right Elbow-Left Wrist_distance,Right Elbow-Right Wrist_distance,Right Elbow-Left Hip_distance,Right Elbow-Right Hip_distance,Right Elbow-Left Knee_distance,Right Elbow-Right Knee_distance,Right Elbow-Left Ankle_distance,Right Elbow-Right Ankle_distance,Left Wrist-Right Wrist_distance,Left Wrist-Left Hip_distance,Left Wrist-Right Hip_distance,Left Wrist-Left Knee_distance,Left Wrist-Right Knee_distance,Left Wrist-Left Ankle_distance,Left Wrist-Right Ankle_distance,Right Wrist-Left Hip_distance,Right Wrist-Right Hip_distance,Right Wrist-Left Knee_distance,Right Wrist-Right Knee_distance,Right Wrist-Left Ankle_distance,Right Wrist-Right Ankle_distance,Left Hip-Right Hip_distance,Left Hip-Left Knee_distance,Left Hip-Right Knee_distance,Left Hip-Left Ankle_distance,Left Hip-Right Ankle_distance,Right Hip-Left Knee_distance,Right Hip-Right Knee_distance,Right Hip-Left Ankle_distance,Right Hip-Right Ankle_distance,Left Knee-Right Knee_distance,Left Knee-Left Ankle_distance,Left Knee-Right Ankle_distance,Right Knee-Left Ankle_distance,Right Knee-Right Ankle_distance,Left Ankle-Right Ankle_distance,Label
126,164.45418026930548,38.11934039935452,178.7352998614801,179.71953012087894,14.158496352231715,38.747782689792814,21.796875339749043,14.928319289621037,13.955991744995117,11.225092887878418,47.39870071411133,204.27688598632812,88.07879638671875,46.82540512084961,162.9896697998047,80.89643859863281,229.7472686767578,22.848249435424805,210.34922790527344,197.595703125,316.20404052734375,305.7477111816406,204.27688598632812,204.27688598632812,11.284470558166504,36.90880584716797,197.73934936523438,89.09292602539062,53.93094253540039,169.56790161132812,93.62059783935547,238.78302001953125,36.502037048339844,220.05047607421875,208.62472534179688,327.0084533691406,317.1287841796875,197.73934936523438,197.73934936523438,48.17703628540039,193.18064880371094,97.11795043945312,57.756378173828125,173.97955322265625,91.14385223388672,240.97100830078125,32.54471969604492,221.54055786132812,208.55406188964844,327.1994934082031,316.5654296875,193.18064880371094,193.18064880371094,214.2155303955078,71.64193725585938,59.397918701171875,162.1668243408203,111.55099487304688,237.5553436279297,64.39458465576172,221.4534149169922,215.27093505859375,331.3359680175781,323.9524841308594,214.2155303955078,214.2155303955078,283.9751281738281,250.8810577392578,367.077880859375,275.0215759277344,432.5823059082031,220.97802734375,411.95733642578125,394.9447021484375,512.7450561523438,499.13787841796875,0.0,0.0,49.054195404052734,92.6862564086914,89.92631530761719,171.0621337890625,85.15959167480469,157.86561584472656,158.2949981689453,268.6147766113281,264.12713623046875,283.9751281738281,283.9751281738281,116.22577667236328,54.3874626159668,185.05821228027344,37.126365661621094,166.8361053466797,157.54605102539062,275.0665588378906,266.4096984863281,250.8810577392578,250.8810577392578,110.79622650146484,79.95344543457031,148.95956420898438,71.67501831054688,85.06636810302734,179.87379455566406,178.8019561767578,367.077880859375,367.077880859375,159.91273498535156,58.63703918457031,137.98731994628906,120.05586242675781,238.4485321044922,226.48435974121094,275.0215759277344,275.0215759277344,211.64288330078125,23.925315856933594,54.79079818725586,100.48172760009766,102.31775665283203,432.5823059082031,432.5823059082031,191.39520263671875,176.9427490234375,295.6392822265625,284.52984619140625,220.97802734375,220.97802734375,32.150177001953125,110.76502227783203,107.47373962402344,411.95733642578125,411.95733642578125,118.6969223022461,108.86444091796875,394.9447021484375,394.9447021484375,23.84514617919922,512.7450561523438,512.7450561523438,499.13787841796875,499.13787841796875,0.0,hammer curl
127,165.7863540254031,36.74513365910464,174.64500009588295,177.57601185365382,25.30056943112153,37.8047043201433,23.165074928623902,15.942983164414159,17.047103881835938,12.435941696166992,46.57451629638672,212.73294067382812,85.83104705810547,47.63567352294922,169.4571533203125,91.54491424560547,232.63400268554688,39.121707916259766,213.89303588867188,203.6791229248047,313.0450134277344,299.0131530761719,212.73294067382812,212.73294067382812,19.911989212036133,32.898399353027344,210.46853637695312,85.70858001708984,58.683692932128906,174.27224731445312,106.93927001953125,239.82679748535156,55.95029067993164,224.3606414794922,216.21868896484375,324.51104736328125,311.541748046875,210.46853637695312,210.46853637695312,52.73238754272461,200.3190460205078,98.0001449584961,59.03635787963867,181.80532836914062,99.07798767089844,244.58551025390625,44.4908561706543,224.80050659179688,213.46742248535156,323.3681640625,308.6968994140625,200.3190460205078,200.3190460205078,232.75576782226562,69.59066772460938,68.42313385009766,162.7524871826172,123.02266693115234,231.80804443359375,80.35523986816406,223.81849670410156,221.0416259765625,325.38568115234375,315.3240966796875,232.75576782226562,232.75576782226562,296.1770935058594,257.2392883300781,381.98858642578125,278.1673583984375,442.44244384765625,229.62474060058594,415.5353088378906,396.2193908691406,507.1165466308594,487.0387268066406,0.0,0.0,57.35271453857422,93.31940460205078,99.9032974243164,163.1541748046875,91.2440414428711,161.0059356689453,165.11590576171875,262.4463806152344,255.73390197753906,296.1770935058594,296.1770935058594,125.49635314941406,55.225345611572266,185.889892578125,34.808902740478516,166.348388671875,157.5759735107422,265.9757995605469,252.87652587890625,257.2392883300781,257.2392883300781,128.91172790527344,71.07456970214844,157.20777893066406,86.3939208984375,108.26554107666016,180.48342895507812,180.82684326171875,381.98858642578125,381.98858642578125,171.85647583007812,55.21086120605469,137.87644958496094,118.86442565917969,230.11630249023438,212.613037109375,278.1673583984375,278.1673583984375,213.19728088378906,53.990516662597656,90.39765167236328,116.7872314453125,124.88794708251953,442.44244384765625,442.44244384765625,187.13919067382812,172.3003387451172,283.1853332519531,266.9693298339844,229.62474060058594,229.62474060058594,36.58515548706055,101.71265411376953,96.07006072998047,415.5353088378906,415.5353088378906,111.25342559814453,95.35370635986328,396.2193908691406,396.2193908691406,30.538393020629883,507.1165466308594,507.1165466308594,487.0387268066406,487.0387268066406,0.0,hammer curl
128,162.8815428732884,,170.15585826389204,25.908171106854816,17.887160653165147,139.13789286535646,22.431323074015065,,17.595735549926758,13.595789909362793,41.29018020629883,232.36228942871094,79.10289764404297,49.47530746459961,156.9539794921875,232.36228942871094,231.76385498046875,232.36228942871094,214.51954650878906,207.58311462402344,326.2549133300781,232.36228942871094,232.36228942871094,232.36228942871094,22.860599517822266,27.58217430114746,233.3426513671875,80.57344055175781,63.56644058227539,163.5577850341797,233.3426513671875,241.42881774902344,233.3426513671875,225.66981506347656,220.9181671142578,337.9122009277344,233.3426513671875,233.3426513671875,233.3426513671875,50.133056640625,218.778564453125,92.6927490234375,59.008094787597656,169.5972900390625,218.778564453125,243.0400848388672,218.778564453125,224.97198486328125,216.38157653808594,336.21270751953125,218.778564453125,218.778564453125,218.778564453125,256.3074645996094,67.15339660644531,73.17764282226562,154.29244995117188,256.3074645996094,236.22872924804688,256.3074645996094,223.45449829101562,223.3994903564453,335.87957763671875,256.3074645996094,256.3074645996094,256.3074645996094,311.4628601074219,267.71673583984375,383.55377197265625,0.0,445.52978515625,0.0,421.8631591796875,400.8678894042969,523.65185546875,0.0,0.0,0.0,59.76606750488281,87.48668670654297,311.4628601074219,170.9999542236328,311.4628601074219,161.01614379882812,167.0725555419922,272.5285949707031,311.4628601074219,311.4628601074219,311.4628601074219,115.83958435058594,267.71673583984375,184.69790649414062,267.71673583984375,166.0091094970703,158.1083526611328,277.2309875488281,267.71673583984375,267.71673583984375,267.71673583984375,383.55377197265625,85.4389419555664,383.55377197265625,82.27027130126953,102.59181213378906,188.7458953857422,383.55377197265625,383.55377197265625,383.55377197265625,445.52978515625,0.0,421.8631591796875,400.8678894042969,523.65185546875,0.0,0.0,0.0,445.52978515625,29.048900604248047,66.36337280273438,103.53339385986328,445.52978515625,445.52978515625,445.52978515625,421.8631591796875,400.8678894042969,523.65185546875,0.0,0.0,0.0,38.10942459106445,112.4892349243164,421.8631591796875,421.8631591796875,421.8631591796875,123.29865264892578,400.8678894042969,400.8678894042969,400.8678894042969,523.65185546875,523.65185546875,523.65185546875,0.0,0.0,0.0,hammer curl
129,172.31451223031792,,42.16846778463484,40.372121202732316,5.686823186915433,116.60721615212711,,,11.832551002502441,211.40155029296875,32.63550567626953,211.40155029296875,90.273193359375,69.82736206054688,192.65426635742188,211.40155029296875,275.6708679199219,211.40155029296875,232.66348266601562,222.4310302734375,211.40155029296875,211.40155029296875,211.40155029296875,211.40155029296875,220.00436401367188,26.543718338012695,220.00436401367188,91.7580337524414,72.5427474975586,196.1933135986328,220.00436401367188,280.1824645996094,220.00436401367188,237.19888305664062,227.4561767578125,220.00436401367188,220.00436401367188,220.00436401367188,220.00436401367188,243.92274475097656,0.0,279.0291748046875,258.5829162597656,347.773681640625,0.0,408.09759521484375,0.0,371.0216979980469,356.9258117675781,0.0,0.0,0.0,0.0,243.92274475097656,70.48492431640625,54.3090934753418,176.55674743652344,243.92274475097656,261.7685852050781,243.92274475097656,219.0279998779297,210.265380859375,243.92274475097656,243.92274475097656,243.92274475097656,243.92274475097656,279.0291748046875,258.5829162597656,347.773681640625,0.0,408.09759521484375,0.0,371.0216979980469,356.9258117675781,0.0,0.0,0.0,0.0,21.625431060791016,106.1695785522461,279.0291748046875,191.70526123046875,279.0291748046875,149.2116241455078,141.24778747558594,279.0291748046875,279.0291748046875,279.0291748046875,279.0291748046875,123.67565155029297,258.5829162597656,208.11863708496094,258.5829162597656,165.2278594970703,156.1132354736328,258.5829162597656,258.5829162597656,258.5829162597656,258.5829162597656,347.773681640625,85.96285247802734,347.773681640625,44.81685256958008,41.54990768432617,347.773681640625,347.773681640625,347.773681640625,347.773681640625,408.09759521484375,0.0,371.0216979980469,356.9258117675781,0.0,0.0,0.0,0.0,408.09759521484375,43.008934020996094,54.30582046508789,408.09759521484375,408.09759521484375,408.09759521484375,408.09759521484375,371.0216979980469,356.9258117675781,0.0,0.0,0.0,0.0,14.422160148620605,371.0216979980469,371.0216979980469,371.0216979980469,371.0216979980469,356.9258117675781,356.9258117675781,356.9258117675781,356.9258117675781,0.0,0.0,0.0,0.0,0.0,0.0,hammer curl
130,155.21625379421488,,43.028105148288894,40.555621064973884,11.11689187896727,114.58019359138575,,,11.935022354125977,221.12571716308594,33.139400482177734,221.12571716308594,85.79440307617188,65.20687866210938,179.6271209716797,221.12571716308594,258.8067321777344,221.12571716308594,240.7559051513672,230.6122283935547,221.12571716308594,221.12571716308594,221.12571716308594,221.12571716308594,230.19223022460938,26.25593376159668,230.19223022460938,87.1691665649414,68.82649230957031,182.45663452148438,230.19223022460938,263.63580322265625,230.19223022460938,245.3641357421875,235.9007110595703,230.19223022460938,230.19223022460938,230.19223022460938,230.19223022460938,254.185546875,0.0,282.9847717285156,258.9591064453125,347.14495849609375,0.0,391.0848083496094,0.0,378.8706970214844,362.19207763671875,0.0,0.0,0.0,0.0,254.185546875,67.60066986083984,54.680755615234375,163.44920349121094,254.185546875,247.65696716308594,254.185546875,229.0566864013672,221.0040283203125,254.185546875,254.185546875,254.185546875,254.185546875,282.9847717285156,258.9591064453125,347.14495849609375,0.0,391.0848083496094,0.0,378.8706970214844,362.19207763671875,0.0,0.0,0.0,0.0,24.404239654541016,95.92369842529297,282.9847717285156,180.5832977294922,282.9847717285156,161.87413024902344,154.70907592773438,282.9847717285156,282.9847717285156,282.9847717285156,282.9847717285156,114.43144226074219,258.9591064453125,194.9051971435547,258.9591064453125,176.57247924804688,167.4662322998047,258.9591064453125,258.9591064453125,258.9591064453125,258.9591064453125,347.14495849609375,88.9607162475586,347.14495849609375,70.22949981689453,68.98133850097656,347.14495849609375,347.14495849609375,347.14495849609375,347.14495849609375,391.0848083496094,0.0,378.8706970214844,362.19207763671875,0.0,0.0,0.0,0.0,391.0848083496094,18.861183166503906,29.874177932739258,391.0848083496094,391.0848083496094,391.0848083496094,391.0848083496094,378.8706970214844,362.19207763671875,0.0,0.0,0.0,0.0,17.848926544189453,378.8706970214844,378.8706970214844,378.8706970214844,378.8706970214844,362.19207763671875,362.19207763671875,362.19207763671875,362.19207763671875,0.0,0.0,0.0,0.0,0.0,0.0,hammer curl
131,111.36669886992146,90.87548249191207,43.45577061298007,42.979962559924054,4.846260407179113,5.469344414213526,,,11.356982231140137,233.96865844726562,29.511507034301758,233.96865844726562,76.73530578613281,64.4528579711914,162.9549102783203,141.9662628173828,187.9006805419922,144.46267700195312,224.2623748779297,216.8262481689453,233.96865844726562,233.96865844726562,233.96865844726562,233.96865844726562,240.0492706298828,23.143211364746094,240.0492706298828,81.34046936035156,70.05989074707031,169.11541748046875,148.53758239746094,196.89073181152344,153.51400756835938,231.29400634765625,224.25791931152344,240.0492706298828,240.0492706298828,240.0492706298828,240.0492706298828,262.8446960449219,0.0,288.2330322265625,274.8592834472656,341.5141296386719,321.3658447265625,318.6467590332031,290.15740966796875,379.19549560546875,367.2451477050781,0.0,0.0,0.0,0.0,262.8446960449219,69.06196594238281,60.57572555541992,157.9257049560547,138.52674865722656,192.79269409179688,150.11489868164062,221.55271911621094,215.53465270996094,262.8446960449219,262.8446960449219,262.8446960449219,262.8446960449219,288.2330322265625,274.8592834472656,341.5141296386719,321.3658447265625,318.6467590332031,290.15740966796875,379.19549560546875,367.2451477050781,0.0,0.0,0.0,0.0,13.830952644348145,88.8857650756836,69.6323013305664,128.5519256591797,88.51302337646484,152.55238342285156,146.84259033203125,288.2330322265625,288.2330322265625,288.2330322265625,288.2330322265625,99.06634521484375,78.71751403808594,133.0105438232422,91.20207214355469,161.72267150878906,155.2532958984375,274.8592834472656,274.8592834472656,274.8592834472656,274.8592834472656,21.87091636657715,65.97049713134766,57.18877029418945,64.42353820800781,60.737613677978516,341.5141296386719,341.5141296386719,341.5141296386719,341.5141296386719,68.25843811035156,44.871280670166016,83.06377410888672,77.25931549072266,321.3658447265625,321.3658447265625,321.3658447265625,321.3658447265625,43.442420959472656,62.32676696777344,49.842262268066406,318.6467590332031,318.6467590332031,318.6467590332031,318.6467590332031,91.64063262939453,80.93598937988281,290.15740966796875,290.15740966796875,290.15740966796875,290.15740966796875,12.539216041564941,379.19549560546875,379.19549560546875,379.19549560546875,379.19549560546875,367.2451477050781,367.2451477050781,367.2451477050781,367.2451477050781,0.0,0.0,0.0,0.0,0.0,0.0,hammer curl
132,45.11489527936245,,44.05970959977094,44.17043038131143,4.478771470396685,110.79384407404332,,,11.674345970153809,236.33468627929688,29.184188842773438,236.33468627929688,65.59088134765625,54.88742446899414,148.91136169433594,236.33468627929688,92.50189208984375,236.33468627929688,223.2679901123047,217.15139770507812,236.33468627929688,236.33468627929688,236.33468627929688,236.33468627929688,240.63548278808594,21.645503997802734,240.63548278808594,71.0702896118164,60.2667350769043,157.44168090820312,240.63548278808594,103.45368194580078,240.63548278808594,231.97991943359375,226.00369262695312,240.63548278808594,240.63548278808594,240.63548278808594,240.63548278808594,262.1599426269531,0.0,287.2311096191406,279.29888916015625,327.0317077636719,0.0,255.5516357421875,0.0,382.0240783691406,374.7249450683594,0.0,0.0,0.0,0.0,262.1599426269531,63.64306640625,53.52423095703125,154.27127075195312,262.1599426269531,109.35709381103516,262.1599426269531,228.64254760742188,223.08804321289062,262.1599426269531,262.1599426269531,262.1599426269531,262.1599426269531,287.2311096191406,279.29888916015625,327.0317077636719,0.0,255.5516357421875,0.0,382.0240783691406,374.7249450683594,0.0,0.0,0.0,0.0,10.807316780090332,91.35857391357422,287.2311096191406,65.34344482421875,287.2311096191406,165.32608032226562,159.95474243164062,287.2311096191406,287.2311096191406,287.2311096191406,287.2311096191406,100.8551025390625,279.29888916015625,67.54798889160156,279.29888916015625,175.1338348388672,169.6261749267578,279.29888916015625,279.29888916015625,279.29888916015625,279.29888916015625,327.0317077636719,73.40562438964844,327.0317077636719,74.58845520019531,68.83829498291016,327.0317077636719,327.0317077636719,327.0317077636719,327.0317077636719,255.5516357421875,0.0,382.0240783691406,374.7249450683594,0.0,0.0,0.0,0.0,255.5516357421875,141.08749389648438,134.1966094970703,255.5516357421875,255.5516357421875,255.5516357421875,255.5516357421875,382.0240783691406,374.7249450683594,0.0,0.0,0.0,0.0,7.304936408996582,382.0240783691406,382.0240783691406,382.0240783691406,382.0240783691406,374.7249450683594,374.7249450683594,374.7249450683594,374.7249450683594,0.0,0.0,0.0,0.0,0.0,0.0,hammer curl
133,32.5798930579341,,45.05155552009434,45.40979894206151,19.234128599005018,110.22582505209756,,,11.221386909484863,235.65496826171875,28.452850341796875,235.65496826171875,60.09465026855469,50.70979690551758,120.94844055175781,235.65496826171875,44.341339111328125,235.65496826171875,207.1148681640625,200.99249267578125,235.65496826171875,235.65496826171875,235.65496826171875,235.65496826171875,234.74609375,21.530973434448242,234.74609375,67.07340240478516,57.58089828491211,131.684326171875,234.74609375,55.49050521850586,234.74609375,217.54904174804688,211.55406188964844,234.74609375,234.74609375,234.74609375,234.74609375,253.5557098388672,0.0,289.9408264160156,281.81585693359375,305.0505676269531,0.0,249.60403442382812,0.0,380.12872314453125,371.325927734375,0.0,0.0,0.0,0.0,253.5557098388672,62.82133483886719,53.917240142822266,137.39266967773438,253.5557098388672,66.40798950195312,253.5557098388672,220.85968017578125,215.55828857421875,253.5557098388672,253.5557098388672,253.5557098388672,253.5557098388672,289.9408264160156,281.81585693359375,305.0505676269531,0.0,249.60403442382812,0.0,380.12872314453125,371.325927734375,0.0,0.0,0.0,0.0,9.492497444152832,82.3211669921875,289.9408264160156,45.113059997558594,289.9408264160156,160.44432067871094,155.89732360839844,289.9408264160156,289.9408264160156,289.9408264160156,289.9408264160156,87.89231872558594,281.81585693359375,40.45063400268555,281.81585693359375,168.0784149169922,163.25270080566406,281.81585693359375,281.81585693359375,281.81585693359375,281.81585693359375,305.0505676269531,77.74727630615234,305.0505676269531,87.05030059814453,80.35771179199219,305.0505676269531,305.0505676269531,305.0505676269531,305.0505676269531,249.60403442382812,0.0,380.12872314453125,371.325927734375,0.0,0.0,0.0,0.0,249.60403442382812,164.65313720703125,158.10263061523438,249.60403442382812,249.60403442382812,249.60403442382812,249.60403442382812,380.12872314453125,371.325927734375,0.0,0.0,0.0,0.0,9.05518913269043,380.12872314453125,380.12872314453125,380.12872314453125,380.12872314453125,371.325927734375,371.325927734375,371.325927734375,371.325927734375,0.0,0.0,0.0,0.0,0.0,0.0,hammer curl
134,38.83034260138534,,45.13090182768238,44.685348097554936,8.075841504799241,111.45925476336431,,,12.136778831481934,243.58876037597656,30.258440017700195,243.58876037597656,55.242130279541016,42.58466720581055,124.8291015625,243.58876037597656,57.2374382019043,243.58876037597656,200.91778564453125,193.77456665039062,243.58876037597656,243.58876037597656,243.58876037597656,243.58876037597656,241.66258239746094,21.5261173248291,241.66258239746094,63.052486419677734,50.42669677734375,136.2594451904297,241.66258239746094,69.36177062988281,241.66258239746094,212.434326171875,205.41830444335938,241.66258239746094,241.66258239746094,241.66258239746094,241.66258239746094,257.7246398925781,0.0,294.63275146484375,283.0925598144531,326.0898742675781,0.0,257.568603515625,0.0,384.5413513183594,374.6632385253906,0.0,0.0,0.0,0.0,257.7246398925781,63.03291702270508,51.79965591430664,144.00804138183594,257.7246398925781,84.35159301757812,257.7246398925781,219.9805450439453,213.67056274414062,257.7246398925781,257.7246398925781,257.7246398925781,257.7246398925781,294.63275146484375,283.0925598144531,326.0898742675781,0.0,257.568603515625,0.0,384.5413513183594,374.6632385253906,0.0,0.0,0.0,0.0,12.692900657653809,84.89131164550781,294.63275146484375,54.099369049072266,294.63275146484375,159.33192443847656,153.83712768554688,294.63275146484375,294.63275146484375,294.63275146484375,294.63275146484375,93.298583984375,283.0925598144531,50.4835319519043,283.0925598144531,168.75399780273438,162.81138610839844,283.0925598144531,283.0925598144531,283.0925598144531,283.0925598144531,326.0898742675781,75.80010223388672,326.0898742675781,76.22126770019531,69.66297912597656,326.0898742675781,326.0898742675781,326.0898742675781,326.0898742675781,257.568603515625,0.0,384.5413513183594,374.6632385253906,0.0,0.0,0.0,0.0,257.568603515625,149.29055786132812,141.2315673828125,257.568603515625,257.568603515625,257.568603515625,257.568603515625,384.5413513183594,374.6632385253906,0.0,0.0,0.0,0.0,10.039854049682617,384.5413513183594,384.5413513183594,384.5413513183594,384.5413513183594,374.6632385253906,374.6632385253906,374.6632385253906,374.6632385253906,0.0,0.0,0.0,0.0,0.0,0.0,hammer curl
135,68.03866303970439,69.33096215142749,45.81029732932896,46.03278391135296,1.2517954496146821,0.5012410094824962,,,10.022088050842285,246.4332275390625,23.15255355834961,246.4332275390625,54.55598831176758,46.005001068115234,133.26760864257812,105.73296356201172,105.47035217285156,83.64471435546875,194.29745483398438,187.29150390625,246.4332275390625,246.4332275390625,246.4332275390625,246.4332275390625,244.0214385986328,16.462209701538086,244.0214385986328,61.27413558959961,52.4818000793457,142.6122283935547,115.05229187011719,115.45992279052734,93.66321563720703,203.9793701171875,197.0258026123047,244.0214385986328,244.0214385986328,244.0214385986328,244.0214385986328,256.3616638183594,0.0,297.3428649902344,289.9510498046875,343.5535888671875,322.0550842285156,284.75177001953125,278.0376281738281,383.33935546875,375.2548828125,0.0,0.0,0.0,0.0,256.3616638183594,59.3602180480957,50.63108444213867,146.2262725830078,118.821533203125,125.48322296142578,103.19464111328125,208.9326629638672,202.32046508789062,256.3616638183594,256.3616638183594,256.3616638183594,256.3616638183594,297.3428649902344,289.9510498046875,343.5535888671875,322.0550842285156,284.75177001953125,278.0376281738281,383.33935546875,375.2548828125,0.0,0.0,0.0,0.0,8.859127044677734,90.06607055664062,63.868900299072266,88.05692291259766,67.24259948730469,153.79803466796875,147.84681701660156,297.3428649902344,297.3428649902344,297.3428649902344,297.3428649902344,97.5877685546875,70.89965057373047,90.93254089355469,69.32745361328125,161.16848754882812,155.0406951904297,289.9510498046875,289.9510498046875,289.9510498046875,289.9510498046875,27.563533782958984,61.55173873901367,65.7512435913086,63.7838134765625,58.17154312133789,343.5535888671875,343.5535888671875,343.5535888671875,343.5535888671875,50.00819396972656,45.17002487182617,90.382080078125,84.14604187011719,322.0550842285156,322.0550842285156,322.0550842285156,322.0550842285156,22.450159072875977,102.00886535644531,94.00440216064453,284.75177001953125,284.75177001953125,284.75177001953125,284.75177001953125,116.87332153320312,109.17144775390625,278.0376281738281,278.0376281738281,278.0376281738281,278.0376281738281,8.105509757995605,383.33935546875,383.33935546875,383.33935546875,383.33935546875,375.2548828125,375.2548828125,375.2548828125,375.2548828125,0.0,0.0,0.0,0.0,0.0,0.0,hammer curl
136,122.63230360391378,112.51557766945263,44.062339222601395,43.65839841999225,2.8891375755168363,1.712350729758705,,,10.674192428588867,242.70782470703125,28.3857364654541,242.70782470703125,63.268898010253906,51.75297546386719,146.5956573486328,125.24466705322266,177.00241088867188,137.19259643554688,207.37954711914062,199.78163146972656,242.70782470703125,242.70782470703125,242.70782470703125,242.70782470703125,241.9452362060547,21.94740867614746,241.9452362060547,69.79676055908203,58.980690002441406,155.71434020996094,134.65945434570312,187.47244262695312,147.6462860107422,217.06858825683594,209.68255615234375,241.9452362060547,241.9452362060547,241.9452362060547,241.9452362060547,261.2740478515625,0.0,299.7842712402344,287.4737548828125,352.0733642578125,330.3240966796875,339.4545593261719,312.592529296875,391.6911315917969,379.66046142578125,0.0,0.0,0.0,0.0,261.2740478515625,64.81263732910156,56.6783332824707,155.8679656982422,136.29286193847656,194.5771026611328,154.92803955078125,219.10037231445312,212.81739807128906,261.2740478515625,261.2740478515625,261.2740478515625,261.2740478515625,299.7842712402344,287.4737548828125,352.0733642578125,330.3240966796875,339.4545593261719,312.592529296875,391.6911315917969,379.66046142578125,0.0,0.0,0.0,0.0,12.339799880981445,92.19708251953125,74.44277954101562,139.10714721679688,101.5899658203125,156.28297424316406,151.13119506835938,299.7842712402344,299.7842712402344,299.7842712402344,299.7842712402344,99.19340515136719,79.84127807617188,141.353271484375,102.6645736694336,162.54196166992188,156.58755493164062,287.4737548828125,287.4737548828125,287.4737548828125,287.4737548828125,22.608999252319336,65.70524597167969,50.810699462890625,64.37103271484375,60.807308197021484,352.0733642578125,352.0733642578125,352.0733642578125,352.0733642578125,69.0993423461914,40.841373443603516,82.83521270751953,76.81896209716797,330.3240966796875,330.3240966796875,330.3240966796875,330.3240966796875,39.838199615478516,55.33412170410156,42.508033752441406,339.4545593261719,339.4545593261719,339.4545593261719,339.4545593261719,80.34432220458984,69.41010284423828,312.592529296875,312.592529296875,312.592529296875,312.592529296875,12.838714599609375,391.6911315917969,391.6911315917969,391.6911315917969,391.6911315917969,379.66046142578125,379.66046142578125,379.66046142578125,379.66046142578125,0.0,0.0,0.0,0.0,0.0,0.0,hammer curl
